restaurant_id,RestaurantName,pet_friendly,Latitude,Longitude,City,rating,Cuisine
317,Flavors of Delhi Cafe,FALSE,8.549876,76.906783,Trivandrum,3.7,Chinese
318,The Rasgulla Restaurant Grill,FALSE,19.114873,72.845371,Mumbai,3,Chinese
319,The Mango Lassi Bar House,TRUE,13.090996,80.250423,Chennai,4.4,Indian
320,The Turmeric Trail Cafe,FALSE,9.967979,76.292898,Kochi,2.8,Chinese
321,Chai & Chaat Grill,FALSE,19.039111,72.896241,Mumbai,3.3,Indian
322,The Mustard Seed Kitchen,FALSE,11.213985,75.752687,Kozhikode,4.9,Chinese
323,The Himalayan Foothills Diner Grill,TRUE,31.626781,74.851284,Amritsar,3.6,Chinese
324,Kolkata Kitchen Grill,FALSE,13.117316,80.276456,Chennai,3,Indian
325,The Cumin Club Kitchen,TRUE,19.096169,72.844124,Mumbai,3.2,Japanese
326,The Himalayan Foothills Diner Kitchen,FALSE,31.653719,74.848116,Amritsar,3.9,Japanese
327,Ganges Grill Cafe,FALSE,12.881152,74.806913,Mangalore,2.9,Japanese
328,Idli Inn Bistro,FALSE,9.886321,76.261957,Kochi,3.4,Japanese
329,The Masala Mill Kitchen,FALSE,21.216372,72.860773,Surat,4.9,Chinese
330,The Malabar Coast Cafe Grill,FALSE,31.661307,74.881231,Amritsar,3,Indian
331,The Tamarind Tree Kitchen,FALSE,9.903173,76.269519,Kochi,3.8,Indian
332,Flavors of Delhi Kitchen,FALSE,25.271676,83.002574,Varanasi,4.2,Chinese
333,The Spice Box Bistro,TRUE,8.56542,76.921041,Trivandrum,2.8,Chinese
334,Bombay Bites Bistro,TRUE,13.067106,80.26818,Chennai,2.6,Japanese
335,Kolkata Kitchen House,FALSE,13.334155,74.741768,Udupi,2.5,Japanese
336,The Chili Chat Cafe,FALSE,18.470481,73.870683,Pune,4.1,Indian
337,The Peda Palace Cafe,FALSE,19.041956,72.856264,Mumbai,3.3,Indian
338,Aroma of Biryani Grill,FALSE,13.290734,74.709843,Udupi,4.8,Chinese
339,The Lotus Leaf Lounge Bistro,FALSE,9.942183,76.251583,Kochi,3.1,Chinese
340,The Coconut Grove Grill,FALSE,31.683061,74.878227,Amritsar,3.3,Chinese
341,The Cardamom Pod Cafe,TRUE,17.369164,78.529804,Hyderabad,5,Japanese
342,Goa Spice House,TRUE,13.117435,80.298576,Chennai,3.8,Indian
343,The Spice Box Cafe,FALSE,11.224358,75.784748,Kozhikode,4.7,Indian
344,The Chutney Jar Kitchen,TRUE,12.284929,76.648033,Mysore,3.9,Japanese
345,Chutney Central Grill,FALSE,31.680993,74.915394,Amritsar,3.9,Indian
346,The Tamarind Tree House,TRUE,25.315448,82.960749,Varanasi,2.8,Chinese
347,The Fenugreek Feast Cafe,TRUE,11.212878,75.750654,Kozhikode,2.9,Chinese
348,Tadka Town Bistro,FALSE,19.12343,72.90398,Mumbai,4.3,Indian
349,Spice Paradise Cafe,TRUE,12.256352,76.637925,Mysore,3.9,Japanese
350,The Coriander Cafe Cafe,TRUE,12.933411,74.875982,Mangalore,4.5,Japanese
351,The Ladoo Lodge Bistro,TRUE,13.319159,74.746701,Udupi,3.7,Japanese
352,Tadka Town Kitchen,FALSE,21.137054,72.810912,Surat,4.3,Indian
353,The Masala Mill Cafe,TRUE,21.148928,72.839079,Surat,3.1,Japanese
354,Mumbai Street Food Kitchen,TRUE,11.284209,75.740966,Kozhikode,4.5,Chinese
355,Himalayan Harvest Bistro,TRUE,11.266204,75.766394,Kozhikode,2.6,Chinese
356,The Mango Lassi Bar Cafe,FALSE,12.262287,76.594802,Mysore,2.7,Chinese
357,The Papadum Paradise Grill,TRUE,13.03573,80.243184,Chennai,3.4,Japanese
358,The Paratha Place Grill,FALSE,21.146705,72.810358,Surat,4.4,Chinese
359,Mysore Masala House,FALSE,17.360881,78.442548,Hyderabad,4.1,Indian
360,The Marigold Mahal Cafe,TRUE,13.319649,74.695988,Udupi,3.6,Chinese
361,The Chutney Jar Bistro,FALSE,13.293325,74.739848,Udupi,3.2,Japanese
362,Vada Villa Cafe,TRUE,13.377252,74.768428,Udupi,4.9,Japanese
363,Royal India House,FALSE,13.347866,74.708108,Udupi,4.9,Indian
364,Royal India Cafe,FALSE,9.918928,76.282758,Kochi,4.4,Indian
365,The Peda Palace Kitchen,FALSE,13.130421,80.259793,Chennai,3.4,Indian
366,The Coconut Barfi Boutique Cafe,FALSE,9.978994,76.284966,Kochi,2.5,Chinese
367,Mysore Masala Kitchen,FALSE,18.549687,73.850542,Pune,3.7,Chinese
368,The Coconut Barfi Boutique Grill,FALSE,12.953346,74.818738,Mangalore,4.4,Chinese
369,Tadka Town Kitchen,TRUE,13.383975,74.791853,Udupi,4.4,Chinese
370,The Himalayan Foothills Diner Bistro,FALSE,17.360088,78.518143,Hyderabad,3.1,Indian
371,The Bay Leaf Bistro Kitchen,TRUE,21.148251,72.827544,Surat,4,Chinese
372,The Badam Burfi Bistro Kitchen,FALSE,18.551432,73.838532,Pune,2.9,Chinese
373,The Mango Tree Kitchen,FALSE,17.427767,78.498217,Hyderabad,3.2,Japanese
374,The Sesame Street Kitchen Bistro,FALSE,11.261519,75.77212,Kozhikode,4.8,Chinese
375,The Peacock Pavilion Grill,TRUE,17.409746,78.466733,Hyderabad,4.4,Japanese
376,Bombay Bites Grill,FALSE,12.904813,74.886962,Mangalore,3.8,Indian
377,Uttapam Union Kitchen,FALSE,8.564312,76.979163,Trivandrum,2.9,Japanese
378,The Sesame Street Kitchen Grill,FALSE,11.288793,75.780961,Kozhikode,4,Chinese
379,Biryani Bliss House,TRUE,8.489361,76.965486,Trivandrum,4.1,Japanese
380,The Malabar Coast Cafe Kitchen,TRUE,12.307133,76.6356,Mysore,2.7,Japanese
381,The Biryani Bowl Bistro,TRUE,13.367892,74.75545,Udupi,2.8,Indian
382,The Kaju Katli Cafe Grill,FALSE,11.297062,75.81753,Kozhikode,3,Japanese
383,The Cumin Club Grill,FALSE,22.532672,88.405429,Kolkata,3.2,Indian
384,Spiced Roots Kitchen Bistro,TRUE,12.274427,76.598815,Mysore,3.3,Chinese
385,Flavors of Delhi Cafe,FALSE,25.327717,82.93752,Varanasi,3,Japanese
386,Ginger & Garlic Grill,FALSE,25.346521,83.020325,Varanasi,4.6,Indian
387,Biryani House Bistro,FALSE,12.915014,74.897033,Mangalore,3.4,Chinese
388,The Pickle Palace Cafe,FALSE,22.600643,88.323284,Kolkata,3.2,Japanese
389,Chutney Central Kitchen,FALSE,12.326222,76.683188,Mysore,4.2,Chinese
390,The Pulao Pot House,FALSE,18.475339,73.848097,Pune,4.6,Japanese
391,The Paratha Place Cafe,FALSE,19.029724,72.860497,Mumbai,3.4,Indian
392,The Garlic Grill House,FALSE,22.558998,88.347971,Kolkata,2.5,Chinese
393,Chai & Chaat Bistro,FALSE,25.31269,83.008858,Varanasi,3.3,Chinese
394,Curry & Naan Bistro,TRUE,12.987348,77.630854,Bangalore,3.9,Indian
395,The Grand Trunk Road Kitchen Grill,FALSE,11.272391,75.798557,Kozhikode,4.5,Japanese
396,Idli Inn Bistro,TRUE,11.20907,75.737565,Kozhikode,3.8,Japanese
397,The Kulfi Corner Bistro,FALSE,18.510392,73.893734,Pune,3.9,Japanese
398,Masala Mantra Cafe,FALSE,11.218879,75.772742,Kozhikode,3.7,Indian
399,The Barfi Bazaar Cafe,FALSE,12.967655,77.564202,Bangalore,3.4,Japanese
400,Samosa King Kitchen,FALSE,19.046935,72.879268,Mumbai,3.9,Indian
401,Samosa King Cafe,FALSE,19.093159,72.916125,Mumbai,4.4,Indian
402,The Mint Mansion Kitchen,FALSE,11.233234,75.804438,Kozhikode,3.4,Chinese
403,Lucknow Lounge Grill,FALSE,12.933804,77.591288,Bangalore,3,Chinese
404,The Gulab Jamun Gallery Grill,TRUE,12.311184,76.611187,Mysore,3.1,Chinese
405,The Kheer Kitchen Bistro,FALSE,17.349897,78.524973,Hyderabad,4.8,Indian
406,The Ashoka Restaurant House,FALSE,18.485364,73.860622,Pune,4.2,Indian
407,The Nutmeg Nook Cafe,FALSE,13.038838,80.310782,Chennai,3.6,Chinese
408,The Mango Tree Bistro,FALSE,13.12115,80.27463,Chennai,2.5,Japanese
409,Agra Asado Kitchen,FALSE,13.352271,74.748502,Udupi,4.7,Indian
410,The Jalebi Junction House,TRUE,18.56294,73.823559,Pune,4.3,Indian
411,The Bay Leaf Bistro Bistro,FALSE,17.361111,78.470555,Hyderabad,4.2,Indian
412,The Rasgulla Restaurant House,FALSE,13.079691,80.229608,Chennai,3.1,Chinese
413,The Saffron Spot Cafe,FALSE,17.350016,78.474441,Hyderabad,4.7,Chinese
414,The Cardamom Pod Kitchen,FALSE,31.622195,74.865042,Amritsar,3.7,Indian
415,Masala Bay Grill,TRUE,31.674817,74.885457,Amritsar,4,Japanese
416,Delhi Delights Kitchen,FALSE,11.282402,75.819685,Kozhikode,3.5,Indian
417,The Raita Retreat Bistro,FALSE,13.117766,80.30885,Chennai,4.4,Chinese
418,The Marigold Mahal Cafe,FALSE,13.099185,80.299007,Chennai,4.3,Indian
419,The Mint Mansion Kitchen,FALSE,25.299969,82.950455,Varanasi,3.9,Chinese
420,The Saffron Plate Bistro,TRUE,13.38734,74.775054,Udupi,2.7,Indian
421,Tikka Trails House,FALSE,12.321465,76.653285,Mysore,4.5,Indian
422,Samosa Station Grill,FALSE,22.601309,88.400517,Kolkata,4.9,Chinese
423,The Kulfi Corner Cafe,FALSE,13.326196,74.725846,Udupi,3.1,Indian
424,The Clove Corner Kitchen,FALSE,12.96092,77.573886,Bangalore,4.8,Japanese
425,The Spice Box Kitchen,TRUE,31.651593,74.852553,Amritsar,3.2,Chinese
426,Chutney & Chai House,FALSE,8.525746,76.980525,Trivandrum,3.2,Indian
427,The Biryani Bowl Bistro,FALSE,13.052854,80.318872,Chennai,4.7,Indian
428,Himalayan Harvest House,FALSE,12.907579,74.807476,Mangalore,3.9,Japanese
429,Desi Bites Kitchen,FALSE,11.29303,75.780824,Kozhikode,2.7,Indian
430,Naan Stop Kitchen,TRUE,19.027433,72.830637,Mumbai,3.3,Japanese
431,The Curry Leaf House,TRUE,8.492476,76.926607,Trivandrum,2.8,Indian
432,Ginger & Garlic House,FALSE,9.925934,76.276592,Kochi,3.5,Chinese
433,Currylicious Kitchen,TRUE,13.31184,74.698574,Udupi,2.7,Indian
434,Spiced Roots Kitchen House,TRUE,12.979057,77.621588,Bangalore,3.7,Japanese
435,The Tandoor Oven Bistro,FALSE,21.133453,72.785205,Surat,4.8,Chinese
436,The Bengal Tiger Bistro Grill,FALSE,12.333861,76.599836,Mysore,3.7,Indian
437,Tandoori Nights Bistro,FALSE,22.608728,88.362759,Kolkata,2.6,Japanese
438,Hyderabad House Grill,FALSE,18.478968,73.883416,Pune,2.6,Japanese
439,Spice Garden House,FALSE,12.908964,74.873614,Mangalore,4.7,Indian
440,The Coriander Cafe House,FALSE,12.270369,76.676771,Mysore,3.5,Indian
441,Ginger & Garlic Grill,TRUE,19.07076,72.848824,Mumbai,4.1,Chinese
442,Butter Chicken Bungalow Cafe,FALSE,12.964972,77.554849,Bangalore,3.9,Japanese
443,Chutney Central Grill,TRUE,12.950653,77.561374,Bangalore,4.1,Indian
444,The Roti Room Grill,FALSE,18.551186,73.876805,Pune,3.7,Chinese
445,The Biryani Bowl Bistro,TRUE,31.625194,74.87396,Amritsar,4.2,Indian
446,The Coriander Cafe Grill,FALSE,13.087981,80.257585,Chennai,3.5,Indian
447,The Royal Thali House,TRUE,12.937425,74.815233,Mangalore,3,Indian
448,Curry & Naan Bistro,TRUE,21.171037,72.869965,Surat,2.6,Indian
449,Flavor of India Grill,TRUE,22.53491,88.32668,Kolkata,3.6,Indian
450,Spice Route Bistro Cafe,FALSE,13.295698,74.746432,Udupi,3.8,Chinese
451,The Raita Retreat Cafe,FALSE,19.123318,72.868315,Mumbai,4.5,Indian
452,The Poppy Seed Plate House,TRUE,8.478089,76.980834,Trivandrum,4.2,Japanese
453,Desi Tadka Bistro,TRUE,12.947535,74.861593,Mangalore,4.3,Japanese
454,The Turmeric Trail Cafe,TRUE,18.519381,73.851623,Pune,2.6,Chinese
455,Rajasthan Royals Cafe,TRUE,11.231168,75.782732,Kozhikode,4.4,Japanese
456,Taste of Home Bistro,FALSE,21.174137,72.876838,Surat,4.4,Chinese
457,Spice Merchant Grill,TRUE,25.282377,82.949005,Varanasi,4,Japanese
458,Flavors of Delhi Cafe,FALSE,31.645855,74.881219,Amritsar,3.4,Indian
459,Butter Chicken Bungalow House,TRUE,13.1259,80.230784,Chennai,3.8,Japanese
460,Himalayan Harvest House,FALSE,13.064863,80.227959,Chennai,4.2,Indian
461,Kerala Kitchen Kitchen,TRUE,19.100682,72.872359,Mumbai,3.1,Japanese
462,Flavors of Delhi Kitchen,FALSE,12.271343,76.667508,Mysore,4.4,Japanese
463,Naan Stop House,TRUE,18.477695,73.896143,Pune,2.7,Japanese
464,The Peacock Pavilion House,FALSE,21.206299,72.7929,Surat,4.4,Indian
465,Currylicious House,TRUE,9.970093,76.229995,Kochi,5,Japanese
466,Dosa Destination Cafe,FALSE,21.157288,72.868279,Surat,4.8,Indian
467,Royal India House,TRUE,13.386397,74.722322,Udupi,3.7,Chinese
468,The Coriander Cafe Grill,FALSE,13.35992,74.781053,Udupi,3.6,Indian
469,The Mint Mansion Bistro,FALSE,22.542185,88.318345,Kolkata,2.8,Chinese
470,Spice Route Bistro Cafe,FALSE,11.217163,75.742048,Kozhikode,3.1,Japanese
471,Lucknow Lounge House,FALSE,12.936547,74.821285,Mangalore,3.5,Japanese
472,Masala Mantra Cafe,FALSE,18.485829,73.836338,Pune,3.5,Indian
473,Mumbai Street Food Bistro,FALSE,18.515431,73.878915,Pune,5,Japanese
474,The Saffron Spot Grill,FALSE,19.05679,72.83331,Mumbai,3.9,Chinese
475,The Chutney Jar Bistro,FALSE,12.926954,77.625174,Bangalore,3.2,Indian
476,Indus Flavors Kitchen,TRUE,22.588707,88.383931,Kolkata,4,Chinese
477,Chutney & Chai Grill,FALSE,13.057937,80.249275,Chennai,3.3,Japanese
478,Chennai Chef Kitchen,TRUE,12.925999,77.616339,Bangalore,2.8,Indian
479,The Coriander Cafe Bistro,FALSE,25.365662,82.979504,Varanasi,4,Japanese
480,The Cardamom Pod Bistro,FALSE,12.33474,76.676682,Mysore,2.6,Japanese
481,The Curry Pot Grill,FALSE,8.482586,76.953704,Trivandrum,4.2,Japanese
482,Tandoor Express Bistro,TRUE,18.512997,73.815625,Pune,4,Chinese
483,Idli Inn Grill,FALSE,17.408377,78.525753,Hyderabad,4.3,Indian
484,The Chili Chat Bistro,FALSE,21.160136,72.83792,Surat,3.4,Japanese
485,The Halwa House Kitchen,FALSE,17.366594,78.506513,Hyderabad,3.3,Chinese
486,Mysore Masala Kitchen,FALSE,13.33814,74.730375,Udupi,4.1,Indian
487,Tikka Trails Grill,TRUE,11.225791,75.800943,Kozhikode,4.9,Indian
488,Tandoor Express Kitchen,TRUE,25.286728,82.932456,Varanasi,4.1,Japanese
489,The Sesame Street Kitchen House,FALSE,25.269043,82.969796,Varanasi,4.2,Chinese
490,Aromas of India Grill,FALSE,12.95455,77.551314,Bangalore,3.6,Japanese
491,The Cumin Club Bistro,FALSE,12.271955,76.63482,Mysore,3.7,Indian
492,The Halwa House Bistro,FALSE,12.928707,74.887481,Mangalore,4.5,Japanese
493,Darjeeling Diner Bistro,FALSE,17.345431,78.448213,Hyderabad,3.1,Indian
494,The Ginger Garden House,TRUE,9.884611,76.241432,Kochi,3.8,Japanese
495,Goa Spice Cafe,FALSE,31.647782,74.903109,Amritsar,4.8,Indian
496,The Fenugreek Feast Cafe,FALSE,19.078337,72.855998,Mumbai,2.5,Chinese
497,The Kulfi Corner Grill,FALSE,8.490547,76.903842,Trivandrum,3.7,Indian
498,The Grand Trunk Road Kitchen Bistro,TRUE,13.069018,80.292484,Chennai,4.9,Japanese
499,The Garlic Grill Grill,TRUE,22.621318,88.336968,Kolkata,4.7,Japanese
500,Aroma of Biryani Grill,TRUE,31.662708,74.836529,Amritsar,3.4,Chinese
501,Kolkata Kitchen Bistro,FALSE,19.041058,72.926299,Mumbai,3.7,Chinese
502,The Pulao Pot Bistro,FALSE,12.994544,77.57065,Bangalore,4.7,Japanese
503,Desi Bites Grill,FALSE,18.541236,73.890991,Pune,3.7,Indian
504,The Pickle Palace Bistro,FALSE,12.282608,76.618591,Mysore,2.6,Japanese
505,Lucknow Lounge House,FALSE,12.925518,77.643661,Bangalore,3.6,Indian
506,Spice Garden Grill,TRUE,31.646758,74.867498,Amritsar,4.9,Japanese
507,The Lotus Leaf Lounge Bistro,TRUE,12.874736,74.879701,Mangalore,4.7,Japanese
508,Biryani Bliss Cafe,FALSE,17.335342,78.51638,Hyderabad,2.6,Chinese
509,The Sesame Street Kitchen House,TRUE,12.874132,74.870932,Mangalore,3.5,Japanese
510,The Kheer Kitchen Grill,FALSE,17.354044,78.523483,Hyderabad,4.6,Chinese
511,The Cardamom Pod House,TRUE,8.572579,76.934903,Trivandrum,3.9,Japanese
512,The Star Anise Supper Club House,FALSE,9.909132,76.235426,Kochi,2.6,Japanese
513,The Cumin Club Kitchen,FALSE,18.56713,73.826144,Pune,4.7,Japanese
514,Flavors of Delhi Bistro,TRUE,13.005072,77.632799,Bangalore,3.5,Chinese
515,Punjab Grill Kitchen,FALSE,11.224213,75.785231,Kozhikode,2.8,Indian
516,The Rasgulla Restaurant Bistro,FALSE,17.369901,78.530718,Hyderabad,2.7,Chinese
517,The Chili Chat Bistro,FALSE,19.027363,72.887353,Mumbai,4,Indian
518,Butter Chicken Bungalow House,FALSE,22.587323,88.371328,Kolkata,3.8,Chinese
519,The Paratha Place Bistro,TRUE,18.517758,73.83253,Pune,3.7,Japanese
520,Masala Mantra Kitchen,FALSE,18.494802,73.834166,Pune,2.9,Japanese
521,Naan Stop House,TRUE,12.966095,77.576862,Bangalore,2.5,Japanese
522,The Deccan Plateau Grill Grill,TRUE,12.937424,77.576979,Bangalore,2.8,Japanese
523,Uttapam Union Grill,FALSE,18.512372,73.890332,Pune,3.5,Chinese
524,Spice Merchant Cafe,TRUE,11.251748,75.756786,Kozhikode,4.2,Chinese
525,Spice Merchant Cafe,FALSE,11.253861,75.765686,Kozhikode,4,Indian
526,Samosa King Cafe,FALSE,13.09463,80.25451,Chennai,2.5,Japanese
527,Tadka Town Kitchen,TRUE,22.615741,88.368015,Kolkata,3.2,Chinese
528,The Roti Room House,FALSE,21.154136,72.832576,Surat,4.7,Indian
529,The Cinnamon Circle House,TRUE,12.962477,74.854597,Mangalore,3.6,Chinese
530,The Paratha Place Grill,FALSE,25.349433,82.98569,Varanasi,2.6,Indian
531,Chutney Central Cafe,TRUE,13.077164,80.273442,Chennai,4.3,Japanese
532,The Mysore Pak Mansion Grill,FALSE,12.913077,74.881454,Mangalore,4.3,Indian
533,Ganges Grill Grill,TRUE,25.304441,82.938524,Varanasi,4.9,Chinese
534,Tadka Town Grill,FALSE,13.379525,74.706672,Udupi,4.9,Japanese
535,The Pickle Palace House,FALSE,12.312695,76.654861,Mysore,4.6,Chinese
536,The Mysore Pak Mansion Kitchen,FALSE,12.259142,76.669431,Mysore,3.5,Chinese
537,The Ashoka Restaurant Cafe,FALSE,8.573488,76.978783,Trivandrum,4.5,Japanese
538,The Pulao Pot Grill,FALSE,21.146393,72.810624,Surat,2.5,Chinese
539,The Lotus Leaf Lounge Kitchen,FALSE,12.942995,74.900231,Mangalore,3.7,Indian
540,Ginger & Garlic Grill,FALSE,12.309437,76.61301,Mysore,2.6,Chinese
541,Tadka Town Grill,FALSE,21.146364,72.874912,Surat,4.3,Indian
542,Mumbai Street Food Grill,FALSE,18.514631,73.894398,Pune,2.6,Chinese
543,Currylicious Kitchen,TRUE,18.516438,73.899704,Pune,4.3,Indian
544,Himalayan Harvest Bistro,FALSE,21.125333,72.822709,Surat,3,Chinese
545,The Papadum Paradise Grill,TRUE,21.186849,72.785225,Surat,2.8,Japanese
546,Currylicious Bistro,TRUE,25.285588,82.960618,Varanasi,3.9,Chinese
547,The Raita Retreat Kitchen,TRUE,12.286661,76.630031,Mysore,4.4,Chinese
548,The Kaju Katli Cafe Kitchen,FALSE,12.986267,77.618631,Bangalore,4.4,Chinese
549,Chennai Chef Grill,FALSE,17.402671,78.477975,Hyderabad,2.7,Indian
550,Idli Inn Bistro,FALSE,11.303415,75.809915,Kozhikode,4.4,Japanese
551,Tikka Trails Kitchen,TRUE,22.608214,88.346058,Kolkata,3.4,Chinese
552,Indus Flavors Grill,TRUE,21.173479,72.816782,Surat,4.2,Indian
553,Mysore Masala Kitchen,FALSE,19.097165,72.895831,Mumbai,4.8,Japanese
554,The Peda Palace Kitchen,FALSE,22.612576,88.31802,Kolkata,3.3,Japanese
555,Currylicious Grill,FALSE,31.660373,74.915883,Amritsar,4.7,Chinese
556,The Malabar Coast Cafe Bistro,FALSE,25.320673,82.92991,Varanasi,5,Japanese
557,The Curry Leaf Cafe,FALSE,19.090921,72.893562,Mumbai,2.8,Japanese
558,Spice Paradise House,TRUE,25.335936,82.951329,Varanasi,3.3,Indian
559,Spice Route Bistro House,FALSE,12.927436,77.601778,Bangalore,4.4,Chinese
560,Punjab Grill Grill,FALSE,18.507087,73.864655,Pune,3,Indian
561,Spice Route Bistro Cafe,FALSE,13.378116,74.752143,Udupi,4.1,Japanese
562,The Malabar Coast Cafe Bistro,FALSE,8.52264,76.89798,Trivandrum,4.7,Indian
563,Ganges Grill House,FALSE,13.057568,80.254516,Chennai,3.8,Chinese
564,The Chutney Jar Bistro,FALSE,8.50557,76.905123,Trivandrum,3.6,Japanese
565,The Mint Mansion Grill,FALSE,11.247591,75.762288,Kozhikode,4.1,Japanese
566,The Fenugreek Feast Grill,FALSE,12.989885,77.613028,Bangalore,2.6,Japanese
567,The Rasgulla Restaurant House,TRUE,31.609935,74.867988,Amritsar,4.6,Indian
568,Tandoori Nights House,TRUE,8.511686,76.928276,Trivandrum,2.6,Indian
569,Hyderabad House Bistro,FALSE,9.961306,76.231214,Kochi,4.7,Chinese
570,Dosa Destination Bistro,TRUE,12.24623,76.657338,Mysore,4.6,Chinese
571,Curry & Naan Bistro,FALSE,19.107625,72.916818,Mumbai,3.1,Japanese
572,The Star Anise Supper Club House,FALSE,25.307473,83.016541,Varanasi,5,Indian
573,The Coconut Barfi Boutique Bistro,TRUE,22.600667,88.36034,Kolkata,4.1,Chinese
574,The Chutney Jar Kitchen,FALSE,13.083738,80.252772,Chennai,3.9,Indian
575,The Barfi Bazaar Kitchen,FALSE,12.888629,74.89061,Mangalore,4.8,Japanese
576,Flavors of Delhi Grill,TRUE,18.50504,73.893944,Pune,3,Chinese
577,Curry Kingdom House,TRUE,8.552308,76.975667,Trivandrum,4.8,Japanese
578,The Jalebi Junction Bistro,TRUE,19.106894,72.877316,Mumbai,4.3,Indian
579,Currylicious Kitchen,FALSE,8.548772,76.96521,Trivandrum,3.8,Indian
580,The Peda Palace Bistro,FALSE,18.551313,73.887196,Pune,4.5,Japanese
581,The Tandoor Oven Cafe,FALSE,11.237819,75.773009,Kozhikode,3.9,Chinese
582,Tadka Town Grill,FALSE,13.311248,74.744753,Udupi,3.1,Japanese
583,Uttapam Union Cafe,TRUE,9.885012,76.28763,Kochi,4.4,Indian
584,The Jalebi Junction Grill,TRUE,25.36483,82.959121,Varanasi,3.2,Indian
585,Uttapam Union House,TRUE,9.886797,76.256865,Kochi,4.4,Indian
586,Tikka Trails Bistro,FALSE,21.123892,72.807302,Surat,4.5,Chinese
587,The Ashoka Restaurant House,TRUE,21.12421,72.781425,Surat,4.2,Indian
588,The Marigold Mahal Kitchen,FALSE,19.033574,72.897029,Mumbai,3.1,Chinese
589,The Nutmeg Nook Grill,TRUE,11.252869,75.754562,Kozhikode,3.1,Indian
590,Tandoor Terrace Grill,TRUE,13.124606,80.223476,Chennai,4.4,Chinese
591,Bombay Bites Kitchen,TRUE,13.099427,80.306305,Chennai,4.7,Indian
592,Tadka Town Kitchen,FALSE,11.284474,75.741725,Kozhikode,5,Chinese
593,The Coconut Grove Bistro,FALSE,19.111661,72.864894,Mumbai,3.9,Indian
594,The Turmeric Trail House,FALSE,8.499285,76.985345,Trivandrum,4.5,Indian
595,The Bay Leaf Bistro Kitchen,FALSE,17.339809,78.50966,Hyderabad,4,Chinese
596,The Papadum Paradise House,FALSE,8.475363,76.914802,Trivandrum,4.1,Chinese
597,The Biryani Bowl Grill,TRUE,12.288093,76.66642,Mysore,4.2,Chinese
598,The Rasgulla Restaurant Cafe,FALSE,13.008184,77.599724,Bangalore,4.9,Indian
599,Samosa King House,FALSE,11.252913,75.816787,Kozhikode,2.7,Japanese
600,Samosa King Grill,FALSE,25.314491,82.989029,Varanasi,3.7,Japanese
601,Taste of Home House,FALSE,17.414242,78.480315,Hyderabad,2.6,Indian
602,The Chili Chat House,FALSE,9.941444,76.316322,Kochi,2.8,Indian
603,The Mint Mansion Kitchen,TRUE,13.309192,74.791403,Udupi,3.9,Chinese
604,Samosa Station Grill,FALSE,18.487991,73.89873,Pune,4.4,Indian
605,The Coconut Grove House,FALSE,11.219819,75.8234,Kozhikode,4.2,Indian
606,The Coconut Barfi Boutique Bistro,FALSE,19.085032,72.829163,Mumbai,3.6,Chinese
607,The Mango Tree Bistro,TRUE,13.294588,74.738342,Udupi,4.8,Japanese
608,Vada Villa House,FALSE,31.586974,74.872027,Amritsar,2.7,Indian
609,Flavor of India Grill,FALSE,22.599521,88.330924,Kolkata,4.1,Indian
610,Tadka Town Grill,FALSE,21.125185,72.841983,Surat,3.1,Chinese
611,Kolkata Kitchen Grill,FALSE,19.078118,72.89684,Mumbai,2.7,Japanese
612,Indian Zaika Cafe,FALSE,21.167468,72.849386,Surat,4.7,Japanese
613,The Tandoor Oven House,FALSE,18.52738,73.859711,Pune,4.4,Indian
614,Naan Stop House,FALSE,13.338593,74.764627,Udupi,3.2,Indian
615,Desi Tadka Kitchen,FALSE,25.357595,83.020639,Varanasi,4.6,Japanese
616,Butter Chicken Bungalow Bistro,FALSE,13.018202,77.641354,Bangalore,4.7,Indian
617,The Grand Trunk Road Kitchen Bistro,TRUE,11.261925,75.748042,Kozhikode,4.8,Japanese
618,The Banyan Tree Cafe Cafe,FALSE,18.503412,73.828264,Pune,2.9,Indian
619,Spiced Roots Kitchen Kitchen,FALSE,13.089889,80.255485,Chennai,3.4,Indian
620,The Tamarind Tree Grill,FALSE,18.491093,73.877978,Pune,4.6,Japanese
621,Spice Merchant Grill,FALSE,22.590484,88.333392,Kolkata,4.3,Chinese
622,Himalayan Harvest House,TRUE,13.315872,74.697847,Udupi,3.6,Indian
623,The Mysore Pak Mansion House,FALSE,13.044677,80.317698,Chennai,3.5,Chinese
624,Idli Inn House,TRUE,17.40475,78.503588,Hyderabad,3.6,Chinese
625,The Curry Pot Cafe,TRUE,9.893131,76.227775,Kochi,4.3,Chinese
626,Vada Villa House,FALSE,9.943172,76.286105,Kochi,2.8,Indian
627,The Tandoor Oven House,FALSE,8.550159,76.933825,Trivandrum,3.2,Indian
628,Hyderabad House Kitchen,FALSE,22.580067,88.345721,Kolkata,3.9,Indian
629,Tandoori Nights Bistro,FALSE,21.187236,72.8219,Surat,4.2,Japanese
630,The Cardamom Pod Cafe,FALSE,12.877622,74.897795,Mangalore,3.9,Chinese
631,Spice Route Bistro House,FALSE,12.881449,74.85586,Mangalore,3.3,Japanese
632,The Deccan Plateau Grill Bistro,FALSE,22.575531,88.322422,Kolkata,2.8,Japanese
633,The Curry Leaf Cafe,FALSE,25.268894,82.978446,Varanasi,2.8,Japanese
634,Kolkata Kitchen House,FALSE,13.078398,80.297132,Chennai,4.5,Chinese
